Datetime,Content,Username,DisplayName,Location,Lang,Content_en,polarity,subjectivity
2023-05-22 21:24:18+00:00,"un abuelito con discapacidad de 79 anos de edad busca poderse pensionar ante el instituto mexicano del seguro social imss pero necesita cotizar durante un ano mas por lo que busca el apoyo de algun empresario que pueda asegurarlo o bien que lo ayude a pagar lo que se requiere 

el senor heliodoro valdez tirado vive solo en la comisaria de esperanza y logra movilizarse con una silla de ruedas ya que desde hace mas de 10 anos le amputaron una de sus piernas por problemas de salud

actualmente vive en una casa que es rentada por uno de sus hijos pero el tiene que pagar su alimentacion agua y luz por lo que su unico ingreso es el apoyo de 4 mil 800 pesos que brinda el gobierno federal de manera bimestral  

yo he buscado la forma de trabajar con alguien que me asegure pero por mi condicion es dificil no se si alguna persona quiera ayudarme para el pago del seguro y cuando lo arregle se los pagaria o bien trabajar yo estoy dispuesto a todo expreso 

comento que tener su pension le ayudaria a tener mas recursos ya que actualmente no le alcanza con lo que recibe por parte de la federacion 

pensionarme seria un apoyo extra porque lo que nos da lopez obrador no alcanza todo esta muy arriba con los precios y necesitaria un extra para poder subsistir indico 

para quienes deseen apoyar a don heliodoro su hogar se encuentra sobre la calle coahuila 601 entre zaragoza y guerrero en la comisaria de esperanza",rosaliliatorrs,rosa lilia torres- noticias,mexico,es,A grandfather with disabilities of age years seeks to be mentioned before the Mexican Institute of IMSS Social Security but needs to quote for one more year for what seeks the support of some entrepreneur who can ensure it or that helps him pay what is required by what is required Lord Heliodoro Validity thrown lives alone in the curator of hope and manages to mobilize with a wheelchair since for more than he has amputated one of his legs due to health problems currently lives in a house that is rented by one of his children but He has to pay his feeding water and light so his only income is the support of one thousand pesos that the federal government offers in a quarterly way I have sought ways of working with someone who assures me but for my condition it is difficult I do not know if Someone wants to help me for the payment of the insurance and when I fix it I would pay them or work I am willing to express everything I comment that having your pension would help you have more resources since it does not currently reach you with what you receive from the Federation to press myself would be an extra support because what Lopez Obrador gives us does not reach everything is very up with prices and need an extra to be able to subsist for those who wish to support Don Heliodoro his home is on Coagula street between Zaragoza and Guerrero in Guerrero in The Commissioner of Hope,0.1421296296296296,0.412037037037037
2023-04-30 00:15:34+00:00,"luisghernan lajornada luisaalcalde stpsmx que poco conoces la realidad
anda a las empresas a entrevistar a los empleados a ver cuanto ganan si estan dando de alta ante el imss con el salario total o solo el minimo cuantas horas trabajan
anda y me cuentas que descubres
sin mala onda ",zael228lopezz,zael lc,unknow,es,LuisGhernan Luisaalcalde Stpsmx day that you know little to the companies to interview employees to see how much they win if they are discharged before the IMSS with the total salary or only the minimum how many hours work and tell me that you discover without bad wave,0.08750000000000002,0.5738095238095238
2023-04-28 23:11:39+00:00,graciel77374779 tuimss denuncie  8006232323 opcion 6 y su tiene amigos que lo hagan tambien por proporcionar falsa informacion uso indebido de la funcion publica  retencion y desvio de recursos quien resulte responsable  y que no le digan que no procede en el primer filtro por que no es su competencia httpstcom71yxxds46,carreonazcue,pedro hector carreon azcue,la zona limitrofe ,es,Timsss denounced option and your friends also do so by providing false information undue use of the public work and diversion of resources who is responsible and that they do not tell him that he does not proceed in the first filter because it is not its competition,0.012499999999999983,0.3875
2023-05-05 23:56:53+00:00,no vayan al imss luego dicen que es apendicitis y ya te quieren abrir,danwannacry,bestswiftie,unknow,es,Don't go to IMSS then they say it's appendicitis and you already want to open you,0.0,0.5
2023-05-07 23:49:44+00:00,lovrega votar por el prinacional  el pri quea traves de zedillo le quito a generaciones de mexicanos la posibilidad de una pension digna bajo el tuimss y condeno a las nuevas generaciones a un retiro pobre con las rateras afores entre otras dagas al pueblo de mexico no gracias,toten72,totnkttn,nowhereland,es,Lorena voting for the first the PRI that I take off to generations of Mexicans the possibility of a dignified pension under tunems and condemn the new generations to a poor retirement with the wages Amores among other daggers to the people of Mexico,-0.03465909090909092,0.44071969696969693
2023-06-06 18:10:22+00:00,"la enfermera del imss trae su curp al 200

yo httpstcos2kpehnrqn",jorgirrri,eddie menso,muerte en hawai. ,es,IMSS nurse brings her cure to the self,0.0,0.0
2023-06-15 16:12:26+00:00,ricardobsalinas perezhom tuimss la del burro y te acuestas,alexdelarge7789,alex lopez,unknow,es,ricardobsalinas perezhom timsss the donkey and you go to bed,0.0,0.0
2023-03-07 18:59:04+00:00,danielmalpica95 sera importante guardar estas declaraciones por si algun dia argumenta que el no sabia lo que hacian en la secretaria de salud,alejandroalf68,abogado,"tuxtla gutierrez, chiapas",es,It will be important to keep these statements in case one day argues that he did not know what they did in the Secretary of Health,0.4,1.0
2023-06-15 00:22:51+00:00,wey deja de escribir como secretaria del imss,regisauruus,regina :),unknow,es,Wey stop writing as IMSS secretary,0.0,0.0
2023-05-02 19:06:06+00:00,soycomunicoiogo lizvilchis tuimss creo q es el issstemx ya q a los empleados del estado les corresponde ahi como a miles de mexicanos,cybertlacuache,cyber tlacuache,ciudad de mexico ,es,I amcomunicoiogo Lizvilchis Timsss I think it is the ISSSTEMX and that the employees of the state correspond there as thousands of Mexicans,0.0,0.0
2023-05-09 23:02:57+00:00,tuimss buenas tardes quiero reportar que  ultimamente en la clinica 82 curiosamente el surtir las recetas es muy ineficientepues se hacen filas interminables cuando anteriormente era muy rapida y sin problema,chairiux,pabliux rober,"saltillo, coahuila de zaragoza",es,"Good afternoon I want to report that lately in the clinic curiously, it is very inefficient.",0.19999999999999998,0.5000000000000001
2023-06-06 11:44:03+00:00,presidente anuncia mejora en sistemas de transporte y salud del estado de mexico alista incorporacion al programa imss bienestar httpstcouosmgd7lku httpstcovk25je4ono,vozmorena,voz morena,mexico d.f.,es,President announces improvement in transport and health systems of the State of Mexico Alista incorporation into the IMSS Welfare program,0.0,0.0
2023-06-08 21:27:20+00:00,amlo anuncia que edomex se sumara al imssbienestar luego del triunfo de delfina gomezy sigue el robo  httpstcoz10t8jtmaf,ignacio66742460,mexicano,unknow,es,Bad announces that Dome joined the IMSSbienestar after defining Gomez's triumph continues the robbery,-0.6999999999999998,0.6666666666666666
2023-02-13 17:16:05+00:00,"secretariadesalud jueves testeos municipales de vih y de covid19

16 de febrero de 13 a 14 hs centro comunitario n 3 tiro federal y bv colon

info httpstconmsrmytc2o httpstco7wvzqyizax",firmatmunicipio,municipalidad firmat,firmat-general lopez,es,Secretariadesalud Thursday Municipal Testing of HIV and February from A HS Community Center N Federal and TV Colon Info,-0.1,0.1
2023-06-07 22:39:16+00:00,futuroxmexico06 edger79 bethcastilloo  para que crees que se aumentaron los salarios por buena gente  al momento que subieron el salario minimo el pago del imss isr etc se me disparo lo que llevo a recortar personal  y aumentaron los costos en los materiales yo no iba a pagar y les alcanza su sueldo ,soria730,ramon soria,"durango, mexico",es,Bethcastilloo so that you think salaries were increased by good people at the time they rose the minimum salary the payment of the IMSS ISR etc etc salary,0.6499999999999999,0.775
2023-05-10 13:49:13+00:00,"alfredoalvarezz ricardomonreala zoerobledo tuimss un millon de pesos no es nada

              ysq",jabremont,ja bremont,unknow,es,Alfredoalvarezz Ricardomonreala Zoerobledo Tuimsss A million pesos is nothing and,0.0,0.0
2023-06-25 20:22:24+00:00,lumendoz regia67 issstemx drpedrozenteno ah pero la ilegal campana presidencial en todo su apogeo ,javier281,francisco javier,houston tx,es,Lumendoz isstemx Ducedrozentano Ah but the illegal presidential bell in all its peak,-0.5,0.5
2023-05-10 02:03:10+00:00,"en 2022 imss otorgo casi 2 millones de incapacidades laborales por riesgos de trabajo

 hay 10 principales causas y se busca prevenir llaman a las empresas a sumarse a esta campana   httpstcobqbkf84er4",oraleqchiquito,orale! que chiquito,"durango, mexico.",es,In IMSS I grant almost millions of labor disabilities due to work risks there are main causes and it seeks to prevent calls to join this bell,0.02083333333333333,0.35416666666666663
2023-05-16 02:30:01+00:00,"pablofase2 chicharoo lajornadaonline lopezobrador tuimss accionnacional claudioxgg nedemocracy usaid en serio es requisito humillarse de esa manera para ser chairo
este gobierno legalizo recibir 30 mil migrantes gratis asi como movilizar 29 mil guardias nacionales y habla de legalizar negocios checos
",abeldelgadoram,abel delgado,unknow,es,Chicharos Lajornadaonline Lopezobrador Tuimsss actionnational Claudioxgg Nedemocracy said seriously is a requirement to humiliate itself in that way to be chair this government legalizes receiving a thousand free migrants as well as mobilizing a thousand national guards and talks about legalizing Czech businesses,0.033333333333333354,0.7333333333333334
2023-05-15 22:17:52+00:00,cachan a director administrativo del imss en pleno cachondeo en videollamada lo despiden video httpstcobhookyvktq,htoroja,he toroja,unknow,es,IMSS Administrative Director Cachas,0.0,0.0
2023-05-26 19:00:29+00:00,"usuariosissste issstemx issstemichoacan buenas tardes

una disculpa con gusto envio la informacion solicitada pero que es md",luisfer01518173,luis fernando roman gonzalez,unknow,es,Userssste ISSStemx ISSSTEMICHOACAN Good afternoon an apology with pleasure shipping the requested information but which is me,0.7,0.6000000000000001
2023-05-31 17:15:36+00:00,chagordzs espero que la alegria del titulo no les bloquee el pensamiento en mi experiencia acabo de ascender al bristol rovers a la league one en el fifa y cedi vendi o retire a todos los mayores de 35 anos incluyendo a un man que queria retirarse en el equipo aqui no es el imss,josh_hm73,dr. ngegitigegitibaba,delta city,es,Chagordzs I hope that the joy of the title does not block the thought in my experience I just ascended to the glass Rogers to the League One in the row and Jedi sold or retired to all the elderly of years including a man who wanted to retire in the team here It is not the IMSS,0.8,0.2
2023-05-31 23:30:21+00:00,"conoce que son las semanas cotizadas ante el imss y como obtener un reporte de tus semanas ya que son un requisito muy importante para poder pensionarse en un futuro  

contabilidad prestaciones httpstco3bfe9ilwf8",factureapp,facture app,mexico,es,Know that they are the weeks quoted before the IMSS and how to obtain a report of your weeks since they are a very important requirement to be able to injure themselves in future accounting benefits,0.34,0.5833333333333334
2023-05-28 02:52:56+00:00,traigo antojo de una avena bn calientita de afuera del issste ,_jessicap_,dani,unknow,es,I bring narrow of a oatmeal in the warmth of the ISSSTE,-0.2,0.4
2023-06-22 15:49:42+00:00,ligabbvafemenil pero ya digan cuando se parecen al presi que cada ano sale a decir que ya vamos a tener imss como de dinamarca,oscargarh,oscar g,"cuernavaca, morelos",es,Ligabbvafemenil but already say when they look like the pressure that each year goes out to say that we are going to have IMSS like Denmark,0.0,0.0
2023-06-24 15:07:46+00:00,noticiasedn 12 en un 26 se han reducido los casos de dengue segun datos de la secretaria de salud sesal a la fecha se contabilizan 5310 casos de dengue a nivel nacional el distrito central es el que mayor casos reporta con un 44 httpstcolxj9yyefqd,edntvhn,edn tv hn,honduras,es,"Newsdn In one, dengue cases have been reduced according to data from the Secretary of Health Signal to date, dengue cases are counted at the national level, the central district is the one that reports the greatest cases with a",0.5,0.625
2023-05-23 22:13:58+00:00,efectivamente todo ese tramo desde la gasolineria panaderia imss y hospital general es un caos hasta que no pase una tragedia  nunca lo deseamos  se daran cuenta de lo que generan,manololarrieta,manolo larrieta (informa),"pachuca de soto, hidalgo",es,Indeed that whole section from the IMSS Panaderia gas station and general hospital is chaos until a tragedy never wishes to realize what they generate,0.125,0.45
2023-05-31 22:48:58+00:00,raymund65612152 carreto12654891 mebrard milenio cirogomezl tuimss los lesionados medulares vivimos en el olvido  necesitamos que nos escuchen y ayuden a tener una mejor calidad de vida que senos apoye y tome en cuenta asi como en madrid espana con el tratamiento nc1,sarahy81becerra,sarahy becerra,unknow,es,Gerard Milenio Cirogomezl Timss The injured modular we live in oblivion we need to listen to us and help to have a better quality of life that supports and takes into account as well as in Madrid swords with the treatment with the treatment,0.3181818181818182,0.5
2023-06-20 16:12:06+00:00," amlo topics de la mananera  martes 20 de junio del 2023

 gobernadores de seis estados firman acuerdo de imssbienestar

 mayoria de jueces y magistrados no actua con rectitud y honestidad dice lopez obrador

httpstcoauhoby4xej",infoinfusiondgo,infusion,"durango, dgo. mexico",es,Bad Trophy of the Mañanera Tuesday of June of the governors of six states sign IMSSBienestar Agreement of Judges and Magistrates does not act righteously and honesty says Lopez Obrador,-0.6999999999999998,0.6666666666666666
2023-05-14 15:36:12+00:00,tuimss y de la dama que tambien sale en el video porque no hay comunicado  tambien es trabajadora que no,l13xever,jose nava,unknow,es,tunems and the lady who also comes out in the video because there is no communication is also a worker who does not,0.0,0.0
2023-05-01 00:04:51+00:00,rperez40511 zoerobledo tuimss estoy completamente de acuerdo contigo,aliteyu,alitey uribe,usa,es,Zoerobledo Timsss I completely agree with you,0.1,0.4
2023-06-15 19:24:28+00:00,hctordanielv1 smaciasr dtanates lopezobrador hlgatell tuimss que asi sea  ,origelsylvia,sylvia origel,unknow,es,TATIAR DANANTES LOPEZOBRADOR HLGATELL TUIMSS so it may be,0.0,0.0
