Datetime,Content,Username,DisplayName,Location,Lang
2023-06-22 03:02:47+00:00,Falso que IMSS e ISSSTE se privaticen como dice audio httpstcoUK9lJrJBjv,Fanthomasutop,Fanthomas Jr,,es
2023-06-22 02:59:16+00:00,ivancillo Las antiguas instalaciones de la Tienda del Issste,Nubs_A,Nubia Uriarte,Nogales,es
2023-06-22 02:53:09+00:00,Por pegarle a Graue los d 4a se llevan entre las patas a 1 hospital que atiende a muchisima gente de escasos recursosTambien a gente que tiene ISSSTE o IMSSAhi no se realizan ni cirugias ni tratamientos oftalmologicos como en el Conde de Valencia Son unos  miserables puercos,_LadyByron,#AyotziNoSeOlvida,Mexico ,es
2023-06-22 02:49:33+00:00,Miserable y poca consideracion del ISSSTEmx en San Luis Potosi con enfermos foraneos usuariosissste IsssteSanLuisP OmarNino13 despues de un infarto y cateterismo te sacan porque no hay camas y ambulancia de traslado tampoco pulsomx,robertoluissie1,roberto luis sierra,,es
2023-06-22 02:48:38+00:00,"Enterate   1er jornada de salud ECOSParaElBienestar en PalacioOficial marca un hito historico en el cuidado preventivo de los trabajadores del bellasartesinba con el apoyo de ISSSTEZNORTE

ISSSTESalud ISSSTECDMX httpstcopPLiKtP7gC",ISSSTE_Salud,ISSSTE Salud,"Ciudad de Mexico, Mexico",es
2023-06-22 02:48:07+00:00,"Enterate  Exregidora de Guadalajara una de las cinco victimas mortales de megacarambola en autopista a Los Altos en Jalisco  

Luz Sagrario Gonzalez actualmente se desempenaba en el area de Administracion del ISSSTE

httpstcoi5rkb0u29K",VivoNoticiasVer,Vivo Noticias Veracruz,Xalapa,es
2023-06-22 02:47:56+00:00,"Nogales

Esta tarde hay un incendio en la antigua tienda del ISSSTE ubicada en la avenida Obregon casi esquina con la calle Kennedy httpstcoyjuUKU7UPv",barron_cesar,Cesar Barron,"Nogales, Sonora",es
2023-06-22 02:47:49+00:00,"Enterate  Exregidora de Guadalajara una de las cinco victimas mortales de megacarambola en autopista a Los Altos en Jalisco

Luz Sagrario Gonzalez actualmente se desempenaba en el area de Administracion del ISSSTE

httpstcowMbRARBjWS",VivoNoticiasMX,Vivo Noticias,"Oaxaca, Mexico",es
2023-06-22 02:40:25+00:00,Hoy me despedi de la dani por supuesto que llore,MelOL08403875,La castrosa del Issste,,es
2023-06-22 02:36:08+00:00,ISSSTESalud ISSSTESALUD usuariosissste ISSSTEmx ISSSTESalud drpedrozenteno Podrian por favor contestarme para cuando habra metilfenidato en la Clinica Familiar Morelos Mi hijo lo necesita es un joven de 14 anos con tdah y esta bajo tratamiento psiquiatrico,AsliDiaz81,Daysi Duarte. ,"Distrito Federal, Mexico",es
2023-06-22 02:15:44+00:00,elweropalacios Claudiashein IMSSBIENESTAR Juanferrer62 zoerobledo En que clinica del IMSS o del ISSSTE te atiendes,hectormtnzc,torh mtz,,es
2023-06-22 02:15:05+00:00,"ISSSTEmx En ISSSTE Torreon NO HAY ALERGENOS desde hace 3 meses

Bendita tierra lagunera donde hay muchisimas alergias Los pacientes esta descontrolados

HAGAN ALGO",Guiller05036018,GuillermoOrdaz,,es
2023-06-22 02:11:25+00:00,GobiernoMX de que sirve que den los prestamos personales del issste en linea si ponen trabas para obtener una cita de pago dlg xalapaver,yaya202106,Nayeli Valencia,,es
2023-06-22 02:09:56+00:00,Algun epidemiologo expliquele a la Jefatura Nacional del ISSSTE que el uso de la cofia en los servicios solo crea propagacion de infecciones y que es un fomite porque parece que no saben de transmision de infecciones ,alexarivaille27,{arekusanda } acleioracndrac,Vanaheim,es
2023-06-22 02:03:49+00:00,ISSSTEmx como es posible que a un companero del TSJCDMX que atropellaron no le hayan dado incapacidad porque no tiene nada roto Son inhumanos e incapaces de atender bien a la gente Lo dejaron ir a su casa sin revisarlo de heridas graves y sin medicamento Hagan algo,_Val96,Vale,CDMX,es
2023-06-22 01:52:24+00:00,ISSSTESalud IsssteHidalgo httpstcol58Xs6QbPj,RosyVe1,Rosy Ve,,qme
2023-06-22 01:50:09+00:00,EFOpinion ISSSTEmx lumendoz httpstcol58Xs6QbPj,RosyVe1,Rosy Ve,,qme
2023-06-22 01:50:07+00:00,"Fallecio Luz Sagrario Sanchez ex regidora de GDL y trabajadora de Administracion del ISSSTEmx en Jalisco en accidente ocurrido en Autopista Lagos de MorenoGuadalajara
Ella y la Directora del Hospital Valentin Gomez Farias regresaban de Lagos donde hicieron una supervision httpstcoDhRbiapcoV",Eloy_Arellano,Eloy Arellano,Mexico,es
2023-06-22 01:42:57+00:00,RamiroEscoto PCJalisco Una de las victimas mortales de la carambola en Jalisco es Luz Sagrario Gonzalez Sanchez quien se desempenaba como medico del ISSSTE,DracarysSandys,Sandys Dracarys,,es
2023-06-22 01:39:37+00:00," CentralMXNoticias Hidalgo Pachuca Protestas 

Edificio abandonado que albergaba al ISSSTE en Pachuca no es un riesgo para los vecinos llegan a un acuerdo entre las partes

httpstcoyJiHlxwHgo",Central_MXH,Central MX,Centro de la Ciudad de Mexico,es
2023-06-22 01:38:05+00:00,juliorios guzmedgar ISSSTEmx redviacorta No tiene ni idea de lo sucedido pero le encanta dar declaraciones sin fundamento lleno de ignorancia y se dice sociologo ha,vcntp,Vicente Paleta,"Zapopan, Jalisco",es
2023-06-22 01:37:44+00:00,juliorios ISSSTEmx httpstcoFcu4zuxauY,rubio09lrs,Underrated Tr,In your thoughts.,qme
2023-06-22 01:35:53+00:00,plebada para que pasen la voz que en el hospital Issste de aqui de culichiyork tenemos anticonceptivos de todo tipo pastillas implantes dispositivos inyecciones parches para que pasen por el suyo son totalmente gratis para todo tipo de poblacion  Solo necesitan la INE,negrauchis,pocahontas (taylor's version),,es
2023-06-22 01:35:51+00:00,"Javier37083927 El PRI tuvo su epoca recuerda que este pais fue construido por el PRI  IMSS SSA ISSSTE PEMEX LyF delCentrohoy CFE SEP UNAM POLI de hecho todas las universidades autonomas CONASUPO INPIy luego DIF
SAGhoy SAGARPA Y el IFE
Todas esas instituciones las creo el PRI",ElTalMolina,Abiezer Molina,USA,es
2023-06-22 01:35:45+00:00,"guzmedgar ISSSTEmx redviacorta Hola Edgar
Lo que dice es importante Podria ampliarlo",julio_rios,Julio Rios,"Guadalajara, Jalisco",es
2023-06-22 01:34:46+00:00,PelonGomis Valio la pena esperar Como si el y su familia se atendieran en el sistema de hospitales ya sea imss issste salubridad cuando el y los suyos se enferman tienen medicamento que ni siguieran existe en el pais atencion en su casa ahi si de primer mundo Le VALIO la pena ,Gabysan70,Gabriela,,es
2023-06-22 01:33:08+00:00,Tqm Issste ,KarlaDemeneghi,Karla Demeneghi,"Tampico, Tamaulipas",es
2023-06-22 01:21:47+00:00,Ex oficinas del ISSSTE refugio de maleantes  httpstcojD9HNiR2IV,diariovialibre,Diario Via Libre,"Pachuca, Hgo",es
2023-06-22 01:21:19+00:00,Lee EL ISSSTE EN TAPACHULA UN HOSPITAL DE LA MUERTE en la Columna LINOTIPEANDO httpstcoOAg2zejIwI httpstcoWW8Gilru2M,revistaporeso,Revista poreso...,,es
2023-06-22 01:20:06+00:00,delfinagomeza virtual gobernadora del Edomex sostuvo una reunion con el doctor Pedro Zenteno Santaella  Director General del ISSSTEmx en la que destacaron  trabajar en coordinacion por la salud de los mexiquenses derechohabientes httpstco0H1r2dz5cQ,EnfasisComunica,Enfasis Comunica,Cuautitlan Izcalli,es
2023-06-22 01:17:29+00:00,juliorios ISSSTEmx No no no ya hagan responsable a redviacorta neta es un accidente,guzmedgar,Edgar Sociologo,,es
2023-06-22 01:16:46+00:00,"Inaugura Issste Copa Nacional de Futbol 7 en Aguascalientes
httpstcooSy7VrEiQH
ISSSTEmx IsssteOaxaca httpstcoAPwg0Ne9Oo",BarraInformati1,BarraInformativa,Oaxaca-Mexico,es
2023-06-22 01:11:34+00:00,FranciscoOrizag ISSSTEmx No tengo informacion confirmada de ese punto Francisco,julio_rios,Julio Rios,"Guadalajara, Jalisco",es
2023-06-22 01:10:17+00:00,"Entrega Issste mas de 2 mil piezas de equipo mobiliario e insumos a clinica en Chilpancingo
Ciudad de Mexico 14 de junio de 2023
ISSSTEmx
IsssteHidalgo
PedroZentenoSa1
httpstcoNe4iAnxVvD httpstco8bikNkF3H2",RexaBruno,REPORTE HIDALGO Bruno Rexa Ortega,"Mineral de la Reforma, Hidalgo",es
2023-06-22 01:05:27+00:00,juliorios ISSSTEmx QEPD,LucyFong4,Lucy Fong,,es
2023-06-22 01:00:00+00:00,"SabiasQue debido al efecto progresivo de la Esclerosis Lateral Amiotrofica ELA los pacientes en las etapas finales pueden quedar totalmente paralizados La sensibilidad y la inteligencia se mantienen inalteradas 
Mira sus primeros sintomas 
SaludParaTodos httpstcoOWJFmcxwoR",ISSSTE_mx,ISSSTE,,es
2023-06-22 00:55:51+00:00,"Issste reconoce y promueve donacion de sangre voluntaria y no remunerada
Ciudad de Mexico 14 de junio de 2023
PedroZentenoSa1
ISSSTEmx
IsssteHidalgo
httpstcolJCYyfItH8 httpstco4lPJUsaXti",RexaBruno,REPORTE HIDALGO Bruno Rexa Ortega,"Mineral de la Reforma, Hidalgo",es
2023-06-22 00:49:02+00:00,arrigunagaarrig AliciaAlarcon En el ISSSTE si hay quimios,Lillibeth65,Lillibeth,"Mexico,CDMX",es
2023-06-22 00:44:29+00:00,juliorios ISSSTEmx Que lamentable,Francisco_sanc,Conciencia,,es
2023-06-22 00:44:21+00:00,"La muerte confirmada en el accidente de la Autopista Zapotlanejo es de Luz Sagrario Gonzalez funcionaria de saludjalisco e ISSSTEmx confirmo EnriqueAlfaroR La victima fue regidora de GDL por el PRI pero en febrero de 2020 renuncio a su militancia para sumarse a MC  
explosion",JaliscoMX_,Jalisco MX,"Guadalajara, Jalisco.",es
2023-06-22 00:39:03+00:00,"EduardoDM1 GabySillerP Mmmm no

Los gastos de oficina de la presidencia de CONACYT INE IMSS Issste Congreso de la union han disminuido drasticamente
Ejemplo
La oficina de la presidencia de Pena Nieto gastaba 3000 millones de pesos al ano hoy no llega ni a 400 millones
Casi 10 veces menos",pgtecnol,Tigre4aTransformacion,En Edo Mex y en CDMX. ,es
2023-06-22 00:38:29+00:00,juliorios abrahamvanaya ISSSTEmx QEPD ,nightreader2010,REBe RC   ,Algun lugar del mundo,es
2023-06-22 00:38:16+00:00,Actualizacion accidente carrera Zapotlanejo a Los Altos de Jalisco entre los fallecidos esta Luz Sagrario Gonzalez quien fue regidora en el ayuntamiento de Guadalajara  y actualmente trabajaba en el ISSSTE y en Secretaria de Salud Jalisco httpstcoP5yZJpBIwU,LeoSchwebel,Leonardo Schwebel,"Guadalajara, Jalisco, Mexico.",es
2023-06-22 00:38:08+00:00,"Vivianolala Y los derechohabientes del IMSSS ISSSTE Centros de Salud y el fracaso de INSABI siguen AGUANTANDO sin medicamentos analisis clinicos cirugias y tratamientos gracias que lopezobrador es bien ahorrativo
LopezBasuraPresidencial",EPlacegive,Eyleen Placegive,,es
2023-06-22 00:37:06+00:00,rosaicela SSPCMexico GobiernoMX ISSSTEmx lopezobrador drpedrozenteno arturomedinap Bien,RoyMart93840533,Roy Martinez,"Texcoco, Mexico",es
2023-06-22 00:35:47+00:00,rosaicela SSPCMexico ISSSTEmx PFFMx HaciendaMexico arturomedinap lopezobrador Bien,RoyMart93840533,Roy Martinez,"Texcoco, Mexico",es
2023-06-22 00:35:46+00:00,Los del ISSSTE,iki_berto,Berto Villa,Ciudad Bolillo,es
2023-06-22 00:31:17+00:00,juliorios ISSSTEmx Qepd,TWCRO,Cocinera politica,Ciudad de Mexico,es
2023-06-22 00:28:59+00:00,juliorios ISSSTEmx Tremendo accidente que lamentable,lauraocas,Laura Castro Golarte,"Guadalajara, Jalisco",es
2023-06-22 00:27:47+00:00,"Confirman fallecimiento de Luz Sagrario Sanchez funcionaria del area de Administracion del ISSSTEmx en Jalisco en el terrible accidente ocurrido en la Autopista Lagos de Moreno  Guadalajara

Ella y la Directora del Hospital Valentin Gomez Farias regresaban de Lagos donde realizaron una visita de supervision 

Por ahora PCJalisco reporta 14 personas lesionadas confirmadas por SAMUJalisco de regulares a graves trasladadas a Hospitales de Tepatitlan

6 camionetas 4 compactos 4 traileres 1 torton y un 1 camion de valores involucrados en el accidente en total 16 vehiculos",julio_rios,Julio Rios,"Guadalajara, Jalisco",es
2023-06-22 00:24:47+00:00,delfinagomeza drpedrozenteno ISSSTEmx ,14df38b93d79457,JCarlos Hernandez,Tenochtitlan,qme
2023-06-22 00:21:43+00:00,Cmf Moctezuma Los buenos somos mas Felicidades familia ISSSTE httpstcomlqzn7W6lw,DraRocioGonzale,Dra. Rocio Gonzalez Gtz,,es
2023-06-22 00:20:15+00:00,"HOLA
Yo estoy Trabajando en Issste Mucho
CDMX ",Berenic97237153,Berenice Pena CMLL ,"Mexico,D.F. ",es
2023-06-22 00:13:35+00:00,ISSSTEmx Citas para prestamos cuando lo arreglan,nando_stark,FJesus Ortiz R.,,es
2023-06-22 00:00:00+00:00,"Confirma el gobernador EnriqueAlfaroR la muerte de Luz Sagrario Gonzalez quien fue regidora unos meses en el Ayuntamiento de Guadalajara durante su gestion misma que actualmente trabajaba en el ISSSTE y en Secretaria de Salud Jalisco 
Via elyibal 
 httpstco14VSEFHtld httpstcoToyW3qqXAD",ELOCCIDENTAL,EL OCCIDENTAL,"Guadalajara, Jalisco",es
2023-06-21 23:59:20+00:00,ISSSTEmx DESPOTISMO DESMEDIDO IMPERA EN LA FARMACIATARDE EN FTES BROTANTES TLALPAN CDMX POR LA MUJER MIRIAM CORTES BARRAGAN 21JUNIO2023 A LAS 1700HRS DEME SUS RECETAS SE LAS HARE PEDAZOS QUE LE PASA SRA cc lopezobrador,YourGhost18,Angie Furgerson,,es
2023-06-21 23:41:22+00:00,AliciaAlarcon DTanates Pero no solo han asesinado a ninos con cancer estan acabando con mujeres con carcel y la gente de la tercera edad que dependen del IMSS y el ISSSTE y que van practicamente al matadero ya no hay especialistas y parecen varias de estas dependencias escuelas de medicina,antondorsaa08,alexandra mejia,Cdmx,es
2023-06-21 23:41:06+00:00,Lamentablemente la muerte confirmada es de Luz Sagrario Gonzalez quien fue regidora unos meses en el Ayto de Guadalajara que yo encabece y actualmente trabajaba en el ISSSTE y en saludjalisco A sus familiares asi como a los de cada victima toda mi solidaridad,EnriqueAlfaroR,Enrique Alfaro,"Jalisco, Mexico",es
2023-06-21 23:40:33+00:00,Una persona muerta que resulto ser exregidora de Guadalajara y empleada del ISSSTE y la secretaria de Salud asi como 14 lesionadas dejo al momento el choque multiple en la carretera a Los Altos en Jalisco httpstcoqJeZwJmcXT,NoticelMexico,Noticel Mexico,"Guadalajara, Jalisco",es
2023-06-21 23:38:18+00:00,SSC  Companeros de la Direccion de Manejo de Crisis y Negociacion brindaron la platica Medidas Preventivas en Casos de ExtorsionTelefonica  a personal medico y administrativo del Hospital 1DeOcubre del ISSSTEmx TuAlcaldiaGAM SomosSSC  httpstcopxaOnz64TN,SSC_CDMX,SSC CDMX,Liverpool #136 Col. Juarez,es
2023-06-21 23:33:36+00:00,Se lleva a cabo mesa de trabajo entre  IMSSYucatan COFEPRIS  e ISSSTEmx para seguimiento de las acciones de vigilancia solicitadas por el Comando Interinstitucional del Sector Salud httpstcolRvWDcO4Jq,IMSS_YUCATAN,IMSS YUCATAN,"Yucatan, Mexico",es
2023-06-21 23:30:44+00:00,"ISSSTEmx usuariosissste 
Quiero hacerles una preguntacomo para cuando tendremos una clinica decente aqui en nuestra ciudadeso de estarse trasladando a otros municipios es una batallaademas porque no nos subrogan los estudios que se hace uno en particulares",diestro_35,Beto,"California, PA",es
2023-06-21 23:30:00+00:00," Los habitantes colocaron mantas para cerrar la vialidad a la altura del edificio que antes era tienda del ISSSTE 
httpstco3t3reZdhm3",lasillarota,La Silla Rota,"Mexico, Distrito Federal",es
2023-06-21 23:22:48+00:00," COMUNICADO
Inaugura Issste Copa Nacional de Futbol 7 en Aguascalientes 
httpstco188cbIfZRb
IsssteAgs httpstco3rtKKBUo3f",ISSSTE_mx,ISSSTE,,es
2023-06-21 23:20:41+00:00,"Urgencias ISSSTE

Solicito 3 donadores de sangre Requisito para poder operara mi papaJose Loyola Castro

Contactame
Hector Loyola Mendoza 
2293389993

Gracias por compartir esta publicacion",lich3ctorloyola,HLM,"Puente Moreno, Veracruz",es
2023-06-21 23:15:28+00:00,ISSSTEmx Son una burla el servicio es una mierda,LuisFer01518173,Luis Fernando Roman Gonzalez,,es
2023-06-21 23:14:57+00:00,"Lenballesteros2 ISSSTEmx Buen dia Yo hace mas de un mes denuncie a una licenciada en optometria patito es decir sin cedula profesional avalada por la SEPmx 

Busca a Esther Ocampo Zizumbo en la direccion general de profesiones y no existe",LuisFer01518173,Luis Fernando Roman Gonzalez,,es
2023-06-21 23:13:54+00:00,"Fomentar espacios para la creatividad y la imaginacion contribuye a nuestro bienestar emocional 

ViveSALUDableMENTE ISSSTESalud ISSSTE httpstcoeSIvsyjSw8",ISSSTE_Salud,ISSSTE Salud,"Ciudad de Mexico, Mexico",es
2023-06-21 23:13:42+00:00,"ISSSTEmx Son un chiste no hacen nada bien
Tienen en su nomina a Esther Ocampo Zizumbo licenciada en optometria patito Este comentario lo avala la SEPmx  via la direccion general de profesiones
No tiene cedula profesional
Ya esta la denuncia en el OIC  y la siguen tapando",LuisFer01518173,Luis Fernando Roman Gonzalez,,es
2023-06-21 23:11:05+00:00,"TAL VEZ EN LA 4T Y LOS QUE SIGUEN HAY MUCHO POR HACER
EN ESE SECTORlopezobrador
GobCDMX  SSaludmx  faltan medicinasdoctores etc
Buen trabajo del imss zoerobledo  falta ISSSTEmx  y mas",o7514_osl,Megan Vargas F,,es
2023-06-21 23:09:41+00:00,Cuidado con el Golpe de calor httpstcoVbacerbkhu,IsssteTlaxcala,Issste Tlaxcala,"Tlaxcala, Mexico",es
2023-06-21 23:07:58+00:00,"PelonGomis En el Insabi hubo una cajota registradora muy grande

Cuotas modicas deberian aceptarse para la atencion medica de los que no tienen IMSS o ISSSTE y que no pagan impuestos",tigrestepario,RA LE ,Piedras Negras,es
2023-06-21 23:06:20+00:00,SILVIAMONDRAGO6 Buena tarde para estar en posibilidad de atenderle seria tan amable de enviar por MD nombre de usted numero telefonico correo electronico nombre del paciente numero telefonico correo electronico y RFC del trabajador gracias,usuarios_issste,Atn DerechoHabiente,,es
2023-06-21 23:05:59+00:00,"ISSSTEmx No queremos partidos de futbol queremos un servicio medico de calidad El servicio medico del ISSSTEmx  usuariosissste  son un chiste no sirve para nada 
QuitenAlISSSTE Desde Medicos que no quieren dar consulta hasta medicos patito 
Esther Ocampo Zizumbo es patito",LuisFer01518173,Luis Fernando Roman Gonzalez,,es
2023-06-21 23:03:28+00:00," COMUNICADO
Inaugura ISSSTE Copa Nacional 
de Futbol 7 en Aguascalientes 
httpstcoy6XZwQUfc7 httpstcofZ9HOYiqW5",IsssteQuintanaR,Issste Quintana Roo,,es
2023-06-21 23:03:07+00:00," COMUNICADO
Inaugura ISSSTEmx Copa Nacional 
de Futbol 7 en Aguascalientes 
httpstcozBtvMCCqnr httpstcoumu22iC2oh",Issste_Morelos,Issste Morelos,,es
2023-06-21 23:03:02+00:00," COMUNICADO
Inaugura ISSSTEmx Copa Nacional 
de Futbol 7 en Aguascalientes 
httpstcofJ9tXzAxTB httpstcoDLpgZMAH9s",Issste_Zac,Issste Zacatecas,,es
2023-06-21 23:02:46+00:00,usuariosissste hola tengo una tomografia en el hospital Lopez Mateos CDMX el viernes 23 de junio pregunto si esta funcionando el tomografo soy adulto mayor y no quiero ir en balde gracias,SILVIAMONDRAGO6,SILVIA MONDRAGON,,es
